record_ID,units_sold
221128,30.0
221132,67.0
221133,76.0
221134,47.0
221135,42.0
221136,39.0
221137,25.0
221138,32.0
221140,39.0
221141,30.0
221142,30.0
221145,28.0
221146,27.0
221149,90.0
221150,57.0
221151,47.0
221152,30.0
221153,15.0
221154,33.0
221155,47.0
221156,30.0
221158,25.0
221159,27.0
221162,53.0
221163,51.0
221164,28.0
221166,28.0
221167,44.0
221168,43.0
221169,19.0
221170,21.0
221171,22.0
221172,106.0
221173,72.0
221174,61.0
221175,27.0
221176,22.0
221178,51.0
221179,49.0
221180,37.0
221181,31.0
221182,34.0
221183,52.0
221184,9.0
221186,15.0
221187,15.0
221191,17.0
221192,20.0
221196,39.0
221197,28.0
221198,10.0
221201,20.0
221202,14.0
221205,21.0
221206,148.0
221207,97.0
221208,59.0
221210,54.0
221211,50.0
221212,79.0
221216,153.0
221217,84.0
221218,45.0
221219,27.0
221220,17.0
221221,63.0
221222,44.0
221223,29.0
221224,18.0
221225,25.0
221226,48.0
221228,18.0
221232,126.0
221233,92.0
221234,61.0
221237,69.0
221238,72.0
221239,81.0
221240,28.0
221243,88.0
221244,113.0
221245,55.0
221248,60.0
221249,27.0
221250,18.0
221252,34.0
221253,48.0
221254,16.0
221256,72.0
221257,61.0
221258,35.0
221260,20.0
221261,56.0
221262,55.0
221263,17.0
221264,16.0
221265,19.0
221266,112.0
221267,62.0
221268,46.0
221269,29.0
221270,19.0
221271,41.0
221272,50.0
221273,38.0
221274,21.0
221275,34.0
221276,43.0
221277,6.0
221278,14.0
221280,13.0
221281,30.0
221282,25.0
221284,14.0
221285,20.0
221286,33.0
221287,17.0
221289,14.0
221290,71.0
221291,48.0
221292,19.0
221293,26.0
221294,35.0
221295,22.0
221297,25.0
221298,25.0
221299,6.0
221307,21.0
221311,86.0
221312,49.0
221313,33.0
221315,21.0
221316,40.0
221317,47.0
221319,58.0
221320,51.0
221321,46.0
221322,16.0
221324,35.0
221325,28.0
221326,14.0
221329,29.0
221331,10.0
221332,54.0
221333,38.0
221334,14.0
221335,26.0
221336,33.0
221337,12.0
221338,81.0
221339,47.0
221340,42.0
221341,20.0
221342,14.0
221343,34.0
221344,37.0
221345,28.0
221346,17.0
221347,22.0
221348,33.0
221351,11.0
221352,21.0
221353,206.0
221354,156.0
221355,94.0
221358,50.0
221359,88.0
221360,92.0
221363,26.0
221364,139.0
221365,114.0
221366,71.0
221367,35.0
221371,61.0
221372,51.0
221373,74.0
221375,29.0
221376,50.0
221378,19.0
221379,13.0
221381,8.0
221383,10.0
221384,24.0
221386,9.0
221388,71.0
221389,44.0
221390,16.0
221391,21.0
221392,62.0
221393,36.0
221399,106.0
221400,78.0
221401,48.0
221403,47.0
221404,48.0
221405,67.0
221409,110.0
221410,70.0
221411,48.0
221414,42.0
221415,36.0
221417,23.0
221419,48.0
221420,11.0
221422,96.0
221423,76.0
221424,44.0
221425,47.0
221426,45.0
221427,77.0
221429,100.0
221430,73.0
221431,62.0
221432,29.0
221433,17.0
221434,54.0
221435,27.0
221436,26.0
221438,27.0
221439,48.0
221440,6.0
221441,17.0
221444,13.0
221449,39.0
221452,13.0
221453,35.0
221454,31.0
221457,29.0
221459,41.0
221460,27.0
221462,13.0
221463,28.0
221464,59.0
221465,41.0
221466,14.0
221467,17.0
221469,97.0
221470,74.0
221471,49.0
221472,35.0
221473,20.0
221476,51.0
221477,37.0
221478,26.0
221480,41.0
221481,43.0
221485,25.0
221487,12.0
221488,18.0
221489,50.0
221490,52.0
221492,21.0
221493,17.0
221494,52.0
221495,69.0
221496,30.0
221498,8.0
221499,31.0
221500,29.0
221501,16.0
221504,176.0
221505,114.0
221506,33.0
221509,65.0
221510,68.0
221511,93.0
221514,23.0
221515,130.0
221516,78.0
221517,89.0
221518,18.0
221519,8.0
221520,57.0
221521,36.0
221522,23.0
221524,45.0
221525,51.0
221527,10.0
221530,70.0
221531,31.0
221532,6.0
221535,14.0
221536,47.0
221537,29.0
221538,13.0
221539,13.0
221540,11.0
221541,54.0
221542,44.0
221543,30.0
221544,13.0
221545,8.0
221547,45.0
221548,41.0
221549,25.0
221550,30.0
221551,29.0
221553,71.0
221554,41.0
221555,21.0
221556,19.0
221557,29.0
221558,48.0
221559,12.0
221560,14.0
221561,16.0
221562,81.0
221563,54.0
221564,39.0
221565,20.0
221566,13.0
221567,35.0
221568,52.0
221569,37.0
221571,32.0
221572,34.0
221574,13.0
221575,37.0
221576,32.0
221578,20.0
221579,43.0
221580,28.0
221583,46.0
221584,46.0
221585,26.0
221588,24.0
221589,23.0
221593,16.0
221594,9.0
221595,4.0
221596,11.0
221597,61.0
221598,51.0
221599,15.0
221600,18.0
221601,36.0
221602,31.0
221603,9.0
221604,11.0
221605,11.0
221606,58.0
221607,47.0
221608,29.0
221610,11.0
221611,29.0
221612,23.0
221613,19.0
221616,24.0
221617,9.0
221619,12.0
221620,76.0
221621,54.0
221622,36.0
221624,29.0
221625,33.0
221626,41.0
221629,23.0
221630,50.0
221631,59.0
221632,22.0
221633,37.0
221634,20.0
221639,55.0
221640,42.0
221641,29.0
221642,39.0
221643,34.0
221646,44.0
221647,55.0
221648,39.0
221651,33.0
221652,12.0
221656,13.0
221657,56.0
221658,39.0
221659,20.0
221661,35.0
221662,49.0
221663,36.0
221664,77.0
221665,80.0
221666,60.0
221669,38.0
221670,35.0
221671,22.0
221673,24.0
221674,30.0
221675,6.0
221676,14.0
221679,17.0
221680,17.0
221681,15.0
221682,26.0
221687,51.0
221688,42.0
221690,21.0
221691,37.0
221692,27.0
221695,41.0
221696,33.0
221697,12.0
221699,20.0
221701,75.0
221702,39.0
221703,27.0
221704,17.0
221705,11.0
221706,26.0
221707,28.0
221708,20.0
221711,23.0
221713,8.0
221715,45.0
221716,38.0
221717,26.0
221718,12.0
221720,19.0
221721,28.0
221722,37.0
221723,13.0
221725,15.0
221726,69.0
221727,53.0
221728,31.0
221730,8.0
221731,30.0
221732,42.0
221733,31.0
221735,29.0
221736,33.0
221739,21.0
221744,33.0
221745,30.0
221746,19.0
221747,20.0
221748,16.0
221749,52.0
221750,51.0
221751,24.0
221752,21.0
221753,28.0
221757,21.0
221758,24.0
221759,20.0
221760,13.0
221761,13.0
221762,25.0
221763,19.0
221764,9.0
221765,12.0
221766,71.0
221767,40.0
221768,31.0
221769,15.0
221771,40.0
221772,37.0
221775,28.0
221777,51.0
221778,45.0
221781,23.0
221782,35.0
221783,36.0
221784,20.0
221785,15.0
221786,15.0
221787,68.0
221788,56.0
221789,40.0
221790,26.0
221791,18.0
221792,41.0
221793,26.0
221794,27.0
221796,17.0
221797,24.0
221798,14.0
221799,135.0
221800,97.0
221801,45.0
221803,51.0
221804,77.0
221805,88.0
221808,30.0
221809,98.0
221810,108.0
221811,78.0
221814,64.0
221815,36.0
221819,34.0
221823,37.0
221824,31.0
221825,11.0
221827,18.0
221828,37.0
221829,29.0
221832,55.0
221833,44.0
221834,35.0
221835,31.0
221836,19.0
221837,37.0
221838,31.0
221842,22.0
221844,22.0
221845,20.0
221847,11.0
221848,26.0
221849,49.0
221850,32.0
221853,89.0
221854,62.0
221855,33.0
221857,32.0
221858,49.0
221859,37.0
221862,36.0
221865,42.0
221866,42.0
221867,11.0
221869,34.0
221870,57.0
221871,44.0
221872,21.0
221873,23.0
221874,22.0
221875,76.0
221876,71.0
221877,44.0
221878,21.0
221880,39.0
221881,32.0
221882,19.0
221883,21.0
221884,35.0
221885,34.0
221887,67.0
221888,42.0
221891,29.0
221892,35.0
221893,35.0
221895,51.0
221896,61.0
221897,37.0
221900,40.0
221904,31.0
221907,105.0
221908,73.0
221909,26.0
221911,47.0
221912,53.0
221913,48.0
221917,68.0
221918,83.0
221919,33.0
221920,55.0
221921,36.0
221922,30.0
221925,44.0
221927,203.0
221928,129.0
221929,77.0
221932,68.0
221933,70.0
221934,94.0
221936,125.0
221937,109.0
221938,95.0
221939,47.0
221940,23.0
221942,80.0
221943,46.0
221944,41.0
221945,29.0
221946,37.0
221947,72.0
221948,7.0
221949,23.0
221950,212.0
221951,161.0
221952,66.0
221953,15.0
221955,87.0
221956,85.0
221957,84.0
221961,152.0
221962,104.0
221963,95.0
221964,24.0
221965,15.0
221967,80.0
221968,53.0
221969,35.0
221970,23.0
221971,40.0
221972,64.0
221974,15.0
221978,20.0
221979,18.0
221980,9.0
221981,9.0
221982,21.0
221983,31.0
221984,23.0
221987,72.0
221988,57.0
221989,29.0
221990,8.0
221991,28.0
221993,30.0
221996,30.0
221998,22.0
221999,20.0
222001,12.0
222002,22.0
222003,18.0
222006,50.0
222007,37.0
222008,16.0
222011,20.0
222012,39.0
222013,32.0
222015,17.0
222016,23.0
222017,13.0
222020,12.0
222022,26.0
222024,15.0
222026,16.0
222030,111.0
222031,65.0
222032,42.0
222033,46.0
222034,48.0
222035,69.0
222039,84.0
222040,75.0
222041,56.0
222042,21.0
222043,10.0
222044,49.0
222045,27.0
222047,20.0
222048,26.0
222049,36.0
222052,57.0
222053,30.0
222056,37.0
222057,39.0
222060,71.0
222061,46.0
222062,46.0
222065,34.0
222066,14.0
222067,10.0
222070,27.0
222073,141.0
222074,69.0
222075,50.0
222077,50.0
222078,53.0
222079,66.0
222082,112.0
222083,72.0
222084,70.0
222085,23.0
222087,45.0
222088,36.0
222089,19.0
222091,25.0
222092,40.0
222094,20.0
222095,22.0
222100,34.0
222101,19.0
222104,11.0
222105,75.0
222106,47.0
222107,28.0
222108,11.0
222110,16.0
222112,33.0
222114,25.0
222117,29.0
222118,33.0
222121,16.0
222122,27.0
222124,67.0
222125,45.0
222126,41.0
222127,28.0
222128,15.0
222129,39.0
222130,41.0
222131,27.0
222133,18.0
222134,23.0
222136,13.0
222137,18.0
222138,18.0
222142,17.0
222143,45.0
222144,21.0
222145,11.0
222146,12.0
222147,12.0
222148,45.0
222149,73.0
222150,24.0
222153,28.0
222154,31.0
222155,17.0
222158,149.0
222159,86.0
222160,58.0
222161,28.0
222162,17.0
222163,86.0
222164,109.0
222165,118.0
222167,13.0
222168,21.0
222169,163.0
222170,115.0
222171,145.0
222172,39.0
222173,17.0
222176,70.0
222177,67.0
222178,39.0
222180,59.0
222181,71.0
222182,6.0
222183,30.0
222184,21.0
222186,65.0
222187,39.0
222188,25.0
222190,50.0
222191,51.0
222192,57.0
222193,22.0
222196,60.0
222197,82.0
222198,55.0
222199,57.0
222200,22.0
222201,22.0
222203,57.0
222204,44.0
222205,91.0
222206,64.0
222207,27.0
222208,24.0
222209,44.0
222210,46.0
222214,96.0
222215,106.0
222216,59.0
222217,65.0
222218,43.0
222222,39.0
222223,5.0
222225,225.0
222226,142.0
222227,97.0
222230,105.0
222231,110.0
222232,117.0
222233,13.0
222236,178.0
222237,134.0
222238,135.0
222239,38.0
222243,92.0
222244,99.0
222245,53.0
222247,56.0
222248,84.0
222249,27.0
222252,75.0
222253,63.0
222254,17.0
222255,24.0
222256,42.0
222257,56.0
222258,8.0
222259,19.0
222260,19.0
222261,155.0
222262,71.0
222263,48.0
222264,42.0
222265,23.0
222267,54.0
222268,78.0
222269,68.0
222271,40.0
222272,42.0
222273,5.0
222275,13.0
222279,30.0
222280,29.0
222281,10.0
222282,9.0
222283,82.0
222284,57.0
222285,26.0
222286,7.0
222287,30.0
222288,55.0
222289,43.0
222292,36.0
222294,58.0
222295,66.0
222297,20.0
222298,35.0
222299,25.0
222301,10.0
222303,52.0
222304,61.0
222305,21.0
222307,22.0
222308,22.0
222309,13.0
222312,53.0
222313,42.0
222314,8.0
222316,29.0
222317,45.0
222318,54.0
222319,18.0
222320,25.0
222321,22.0
222322,96.0
222323,61.0
222324,32.0
222325,20.0
222326,12.0
222327,39.0
222328,29.0
222329,29.0
222331,35.0
222332,38.0
222334,150.0
222335,105.0
222336,36.0
222337,43.0
222338,63.0
222339,97.0
222341,19.0
222342,102.0
222343,62.0
222344,46.0
222345,20.0
222346,13.0
222347,47.0
222348,38.0
222351,36.0
222352,54.0
222358,67.0
222359,45.0
222360,18.0
222361,50.0
222362,37.0
222363,65.0
222367,78.0
222368,77.0
222369,62.0
222370,45.0
222371,31.0
222374,43.0
222375,6.0
222376,38.0
222377,31.0
222378,14.0
222379,42.0
222380,66.0
222381,43.0
222385,83.0
222386,88.0
222387,56.0
222388,49.0
222389,90.0
222390,53.0
222392,52.0
222393,52.0
222396,42.0
222398,15.0
222399,30.0
222400,33.0
222401,8.0
222404,85.0
222405,49.0
222406,41.0
222407,21.0
222408,13.0
222409,39.0
222410,49.0
222411,36.0
222412,18.0
222413,29.0
222414,33.0
222416,13.0
222418,139.0
222419,93.0
222420,57.0
222423,60.0
222424,42.0
222425,59.0
222428,103.0
222429,122.0
222430,75.0
222431,20.0
222432,12.0
222434,55.0
222435,47.0
222436,32.0
222438,42.0
222439,51.0
222441,12.0
222444,17.0
222445,54.0
222446,25.0
222448,38.0
222449,38.0
222450,50.0
222454,86.0
222455,68.0
222456,44.0
222457,22.0
222458,13.0
222459,41.0
222460,47.0
222461,31.0
222464,40.0
222465,14.0
222466,10.0
222467,17.0
222468,18.0
222469,27.0
222470,28.0
222471,27.0
222475,35.0
222476,52.0
222479,24.0
222480,12.0
222482,114.0
222483,79.0
222484,44.0
222487,54.0
222488,72.0
222489,105.0
222492,29.0
222493,122.0
222494,80.0
222495,97.0
222496,27.0
222497,12.0
222498,71.0
222499,55.0
222500,35.0
222502,28.0
222503,29.0
222504,21.0
222507,73.0
222508,76.0
222509,31.0
222510,11.0
222512,20.0
222513,47.0
222514,41.0
222515,23.0
222516,25.0
222517,20.0
222518,99.0
222519,57.0
222520,43.0
222521,28.0
222522,16.0
222523,45.0
222524,36.0
222525,32.0
222526,12.0
222527,18.0
222528,19.0
222530,10.0
222531,8.0
222532,27.0
222533,26.0
222534,33.0
222537,33.0
222538,42.0
222539,17.0
222540,19.0
222542,101.0
222543,45.0
222544,36.0
222545,14.0
222546,8.0
222548,33.0
222549,50.0
222550,39.0
222552,20.0
222553,23.0
222555,9.0
222556,5.0
222557,11.0
222558,221.0
222559,178.0
222560,53.0
222561,29.0
222563,92.0
222564,110.0
222565,190.0
222569,260.0
222570,125.0
222571,157.0
222572,47.0
222573,24.0
222575,127.0
222576,86.0
222577,47.0
222578,17.0
222579,32.0
222580,51.0
222581,13.0
222582,44.0
222584,30.0
222585,69.0
222586,72.0
222588,50.0
222589,54.0
222590,69.0
222593,21.0
222594,78.0
222595,57.0
222596,55.0
222597,13.0
222598,8.0
222599,45.0
222600,22.0
222603,19.0
222604,25.0
222608,144.0
222609,100.0
222610,49.0
222611,22.0
222613,93.0
222614,107.0
222615,97.0
222617,198.0
222618,101.0
222619,122.0
222620,30.0
222621,15.0
222623,89.0
222624,70.0
222626,21.0
222627,28.0
222628,37.0
222630,29.0
222633,37.0
222637,18.0
222638,42.0
222639,33.0
222640,14.0
222641,16.0
222642,15.0
222643,74.0
222644,44.0
222645,34.0
222646,21.0
222647,12.0
222649,29.0
222650,44.0
222651,32.0
222652,17.0
222653,21.0
222654,22.0
222655,31.0
222656,25.0
222658,11.0
222659,27.0
222660,27.0
222661,12.0
222664,86.0
222665,29.0
222666,28.0
222667,15.0
222670,35.0
222671,25.0
222674,14.0
222677,31.0
222678,27.0
222681,25.0
222682,46.0
222683,54.0
222684,12.0
222687,135.0
222688,62.0
222689,66.0
222690,35.0
222691,22.0
222693,47.0
222694,61.0
222695,40.0
222696,17.0
222697,21.0
222698,24.0
222700,22.0
222701,22.0
222702,32.0
222705,16.0
222706,34.0
222707,18.0
222709,13.0
222710,49.0
222711,39.0
222712,13.0
222713,18.0
222714,17.0
222717,15.0
222722,9.0
222723,16.0
222724,26.0
222725,18.0
222726,9.0
222728,32.0
222729,17.0
222730,17.0
222733,15.0
222734,10.0
222737,8.0
222738,82.0
222739,59.0
222740,30.0
222742,44.0
222743,57.0
222744,68.0
222747,80.0
222748,72.0
222749,64.0
222750,18.0
222752,61.0
222753,35.0
222754,21.0
222755,26.0
222756,24.0
222757,44.0
222758,10.0
222760,77.0
222761,59.0
222762,15.0
222764,43.0
222765,42.0
222766,31.0
222770,69.0
222771,60.0
222772,43.0
222773,42.0
222774,38.0
222775,25.0
222776,19.0
222778,25.0
222779,31.0
222780,30.0
222783,25.0
222784,30.0
222788,88.0
222789,48.0
222790,45.0
222791,22.0
222792,15.0
222793,33.0
222794,42.0
222795,30.0
222797,13.0
222798,17.0
222801,53.0
222802,50.0
222803,30.0
222805,28.0
222806,45.0
222807,45.0
222808,19.0
222809,21.0
222810,21.0
222811,115.0
222812,61.0
222813,62.0
222814,28.0
222815,20.0
222817,51.0
222818,45.0
222819,37.0
222820,17.0
222821,18.0
222822,28.0
222823,9.0
222825,15.0
222826,15.0
222830,17.0
222831,20.0
222835,36.0
222836,20.0
222837,17.0
222840,17.0
222841,14.0
222844,11.0
222845,124.0
222846,88.0
222847,54.0
222849,38.0
222850,44.0
222851,87.0
222855,110.0
222856,69.0
222857,69.0
222858,27.0
222859,17.0
222860,68.0
222861,42.0
222862,28.0
222863,13.0
222864,17.0
222865,28.0
222867,18.0
222872,116.0
222873,77.0
222874,35.0
222877,72.0
222878,75.0
222879,82.0
222880,22.0
222883,101.0
222884,77.0
222885,50.0
222888,61.0
222889,32.0
222890,18.0
222892,18.0
222893,22.0
222894,26.0
222896,71.0
222897,54.0
222898,38.0
222900,20.0
222901,43.0
222902,50.0
222903,16.0
222904,16.0
222905,19.0
222906,89.0
222907,52.0
222908,40.0
222909,33.0
222910,19.0
222911,41.0
222912,56.0
222913,38.0
222914,16.0
222915,30.0
222916,34.0
222917,6.0
222918,14.0
222920,17.0
222921,30.0
222922,25.0
222924,13.0
222925,20.0
222926,35.0
222927,17.0
222929,14.0
222930,66.0
222931,40.0
222932,21.0
222933,26.0
222934,38.0
222935,22.0
222937,17.0
222938,16.0
222939,6.0
222947,21.0
222951,59.0
222952,39.0
222953,23.0
222955,33.0
222956,42.0
222957,40.0
222959,58.0
222960,44.0
222961,43.0
222962,17.0
222964,35.0
222965,19.0
222966,14.0
222969,19.0
222971,10.0
222972,54.0
222973,38.0
222974,13.0
222975,42.0
222976,27.0
222977,12.0
222978,81.0
222979,42.0
222980,42.0
222981,20.0
222982,14.0
222983,34.0
222984,37.0
222985,28.0
222986,12.0
222987,15.0
222988,18.0
222991,13.0
222992,27.0
222993,174.0
222994,134.0
222995,74.0
222998,61.0
222999,83.0
223000,90.0
223003,24.0
223004,167.0
223005,83.0
223006,116.0
223007,35.0
223011,62.0
223012,47.0
223013,76.0
223015,20.0
223016,32.0
223018,19.0
223019,33.0
223021,8.0
223023,10.0
223024,26.0
223026,11.0
223028,68.0
223029,42.0
223030,23.0
223031,21.0
223032,61.0
223033,36.0
223039,79.0
223040,62.0
223041,39.0
223043,31.0
223044,41.0
223045,68.0
223049,86.0
223050,56.0
223051,51.0
223054,42.0
223055,53.0
223057,14.0
223059,24.0
223060,11.0
223062,82.0
223063,61.0
223064,32.0
223065,25.0
223066,45.0
223067,65.0
223069,103.0
223070,62.0
223071,69.0
223072,26.0
223073,17.0
223074,54.0
223075,32.0
223076,27.0
223078,16.0
223079,25.0
223080,6.0
223081,17.0
223084,14.0
223089,38.0
223092,13.0
223093,44.0
223094,31.0
223097,15.0
223099,38.0
223100,27.0
223102,12.0
223103,31.0
223104,58.0
223105,48.0
223106,17.0
223107,13.0
223109,98.0
223110,68.0
223111,65.0
223112,35.0
223113,19.0
223116,51.0
223117,35.0
223118,26.0
223120,25.0
223121,27.0
223125,30.0
223127,12.0
223128,18.0
223129,44.0
223130,35.0
223132,21.0
223133,17.0
223134,49.0
223135,51.0
223136,31.0
223138,8.0
223139,31.0
223140,33.0
223141,16.0
223144,136.0
223145,96.0
223146,27.0
223149,65.0
223150,68.0
223151,89.0
223154,23.0
223155,97.0
223156,63.0
223157,82.0
223158,18.0
223159,8.0
223160,57.0
223161,33.0
223162,23.0
223164,26.0
223165,26.0
223167,10.0
223170,55.0
223171,28.0
223172,6.0
223175,14.0
223176,42.0
223177,28.0
223178,13.0
223179,14.0
223180,11.0
223181,54.0
223182,36.0
223183,30.0
223184,13.0
223185,8.0
223187,41.0
223188,41.0
223189,14.0
223190,15.0
223191,19.0
223193,71.0
223194,62.0
223195,20.0
223196,19.0
223197,30.0
223198,39.0
223199,15.0
223200,15.0
223201,15.0
223202,92.0
223203,46.0
223204,38.0
223205,20.0
223206,15.0
223207,35.0
223208,50.0
223209,37.0
223211,18.0
223212,23.0
223214,13.0
223215,33.0
223216,32.0
223218,20.0
223219,43.0
223220,31.0
223223,45.0
223224,35.0
223225,27.0
223228,24.0
223229,17.0
223232,10.0
223233,9.0
223234,7.0
223235,18.0
223236,63.0
223237,51.0
223238,24.0
223239,18.0
223240,34.0
223241,30.0
223242,12.0
223243,9.0
223244,11.0
223245,68.0
223246,39.0
223247,28.0
223249,11.0
223250,29.0
223251,34.0
223252,19.0
223255,12.0
223256,9.0
223258,15.0
223259,50.0
223260,46.0
223261,21.0
223263,26.0
223264,34.0
223265,47.0
223268,23.0
223269,49.0
223270,50.0
223271,34.0
223272,37.0
223273,12.0
223278,51.0
223279,36.0
223280,29.0
223281,42.0
223282,39.0
223285,47.0
223286,46.0
223287,37.0
223290,33.0
223291,12.0
223295,13.0
223296,52.0
223297,36.0
223298,20.0
223300,35.0
223301,35.0
223302,44.0
223303,96.0
223304,56.0
223305,56.0
223308,38.0
223309,44.0
223310,21.0
223312,14.0
223313,18.0
223314,6.0
223315,19.0
223318,20.0
223319,15.0
223320,12.0
223321,26.0
223326,55.0
223327,36.0
223329,21.0
223330,37.0
223331,27.0
223334,29.0
223335,34.0
223336,10.0
223338,18.0
223340,76.0
223341,32.0
223342,30.0
223343,20.0
223344,11.0
223345,26.0
223346,28.0
223347,20.0
223350,14.0
223352,11.0
223354,44.0
223355,40.0
223356,23.0
223357,11.0
223359,18.0
223360,28.0
223361,30.0
223362,13.0
223364,15.0
223365,81.0
223366,41.0
223367,34.0
223369,8.0
223370,28.0
223371,39.0
223372,31.0
223374,16.0
223375,18.0
223378,19.0
223383,32.0
223384,21.0
223385,13.0
223386,20.0
223387,18.0
223388,49.0
223389,45.0
223390,21.0
223391,21.0
223392,19.0
223396,11.0
223397,23.0
223398,16.0
223399,11.0
223400,9.0
223401,25.0
223402,22.0
223403,12.0
223404,11.0
223405,47.0
223406,33.0
223407,33.0
223408,15.0
223411,40.0
223412,37.0
223415,23.0
223417,51.0
223418,45.0
223421,24.0
223422,31.0
223423,34.0
223424,13.0
223425,15.0
223426,17.0
223427,76.0
223428,49.0
223429,39.0
223430,26.0
223431,16.0
223432,41.0
223433,26.0
223434,27.0
223436,12.0
223437,16.0
223438,14.0
223439,105.0
223440,82.0
223441,42.0
223443,51.0
223444,69.0
223445,90.0
223448,32.0
223449,108.0
223450,84.0
223451,69.0
223454,64.0
223455,38.0
223459,37.0
223463,35.0
223464,20.0
223465,11.0
223467,15.0
223468,33.0
223469,33.0
223472,54.0
223473,38.0
223474,36.0
223475,31.0
223476,20.0
223477,37.0
223478,24.0
223482,13.0
223484,21.0
223485,18.0
223487,8.0
223488,25.0
223489,47.0
223490,29.0
223493,72.0
223494,53.0
223495,22.0
223497,29.0
223498,54.0
223499,37.0
223502,17.0
223505,42.0
223506,42.0
223507,23.0
223509,33.0
223510,54.0
223511,48.0
223512,23.0
223513,20.0
223514,20.0
223515,65.0
223516,58.0
223517,39.0
223518,21.0
223520,44.0
223521,24.0
223522,19.0
223523,11.0
223524,17.0
223525,17.0
223527,48.0
223528,37.0
223531,28.0
223532,31.0
223533,48.0
223535,51.0
223536,43.0
223537,37.0
223540,40.0
223543,16.0
223546,89.0
223547,63.0
223548,42.0
223550,44.0
223551,54.0
223552,49.0
223556,79.0
223557,80.0
223558,53.0
223559,56.0
223560,38.0
223561,25.0
223564,23.0
223566,138.0
223567,99.0
223568,50.0
223571,66.0
223572,65.0
223573,117.0
223575,144.0
223576,92.0
223577,83.0
223578,51.0
223579,28.0
223581,80.0
223582,39.0
223583,37.0
223584,19.0
223585,22.0
223586,38.0
223587,7.0
223588,23.0
223591,182.0
223592,158.0
223593,66.0
223594,15.0
223596,69.0
223597,84.0
223598,106.0
223602,135.0
223603,93.0
223604,96.0
223605,24.0
223606,15.0
223608,81.0
223609,53.0
223610,35.0
223611,15.0
223612,23.0
223613,33.0
223615,15.0
223619,18.0
223620,18.0
223621,9.0
223622,7.0
223623,17.0
223624,32.0
223625,24.0
223628,61.0
223629,51.0
223630,26.0
223631,8.0
223632,28.0
223634,32.0
223637,15.0
223639,22.0
223640,21.0
223642,13.0
223643,23.0
223644,23.0
223647,57.0
223648,34.0
223649,16.0
223652,20.0
223653,38.0
223654,32.0
223656,10.0
223657,13.0
223658,13.0
223661,12.0
223663,22.0
223665,16.0
223667,22.0
223671,76.0
223672,57.0
223673,39.0
223674,45.0
223675,48.0
223676,60.0
223680,77.0
223681,70.0
223682,56.0
223683,23.0
223684,10.0
223685,49.0
223686,27.0
223688,12.0
223689,17.0
223690,23.0
223693,53.0
223694,30.0
223697,26.0
223698,41.0
223701,68.0
223702,40.0
223703,37.0
223706,34.0
223707,14.0
223708,10.0
223711,16.0
223714,81.0
223715,57.0
223716,33.0
223718,38.0
223719,59.0
223720,64.0
223723,91.0
223724,63.0
223725,63.0
223726,23.0
223728,45.0
223729,27.0
223730,19.0
223732,16.0
223733,23.0
223735,20.0
223736,22.0
223741,25.0
223742,23.0
223745,11.0
223746,72.0
223747,39.0
223748,23.0
223749,11.0
223751,16.0
223753,33.0
223755,13.0
223758,33.0
223759,33.0
223762,17.0
223763,19.0
223765,67.0
223766,41.0
223767,39.0
223768,28.0
223769,15.0
223770,40.0
223771,34.0
223772,27.0
223774,11.0
223775,15.0
223777,13.0
223778,17.0
223779,16.0
223783,20.0
223784,43.0
223785,28.0
223786,12.0
223787,12.0
223788,11.0
223789,49.0
223790,53.0
223791,28.0
223794,28.0
223795,22.0
223796,17.0
223799,124.0
223800,83.0
223801,46.0
223802,31.0
223803,17.0
223804,85.0
223805,109.0
223806,88.0
223808,13.0
223809,21.0
223810,195.0
223811,93.0
223812,136.0
223813,39.0
223814,17.0
223817,70.0
223818,67.0
223819,39.0
223821,31.0
223822,39.0
223823,6.0
223824,30.0
223825,44.0
223827,63.0
223828,41.0
223829,28.0
223831,49.0
223832,52.0
223833,61.0
223834,20.0
223837,60.0
223838,65.0
223839,46.0
223840,57.0
223841,27.0
223842,22.0
223844,27.0
223845,20.0
223846,67.0
223847,57.0
223848,22.0
223849,44.0
223850,44.0
223851,45.0
223855,86.0
223856,84.0
223857,54.0
223858,67.0
223859,41.0
223863,22.0
223864,5.0
223866,161.0
223867,118.0
223868,75.0
223871,105.0
223872,111.0
223873,121.0
223874,18.0
223877,187.0
223878,109.0
223879,138.0
223880,38.0
223883,92.0
223884,93.0
223885,53.0
223887,44.0
223888,43.0
223889,27.0
223892,73.0
223893,63.0
223894,24.0
223895,22.0
223896,39.0
223897,45.0
223898,14.0
223899,18.0
223900,19.0
223901,124.0
223902,57.0
223903,50.0
223904,35.0
223905,20.0
223907,54.0
223908,84.0
223909,68.0
223911,20.0
223912,28.0
223913,5.0
223915,13.0
223919,31.0
223920,29.0
223921,10.0
223922,15.0
223923,77.0
223924,55.0
223925,26.0
223926,7.0
223927,30.0
223928,67.0
223929,43.0
223932,16.0
223934,46.0
223935,52.0
223937,19.0
223938,41.0
223939,25.0
223941,10.0
223943,51.0
223944,51.0
223945,19.0
223947,22.0
223948,15.0
223949,13.0
223952,53.0
223953,50.0
223954,10.0
223956,25.0
223957,44.0
223958,51.0
223959,16.0
223960,28.0
223961,22.0
223962,90.0
223963,51.0
223964,38.0
223965,20.0
223966,12.0
223967,41.0
223968,29.0
223969,27.0
223971,15.0
223972,17.0
